ELEMENT_GLOBAL_ID,ELCODE,ESLF_CD,INACTIVE_IND,STATUS,GLOBAL_NAME,OTHER_NAME,CLASSIF_RESP,STAKEHOLDERS,WEST_LEGEND_IND,EAST_LEGEND_IND,ESLF_CD,BPS_CD,EVT_CD,LAND_COVER,CULTIVATED,SPARSE_VEGETATION,UPLAND,WETLAND,SPATIAL_PATTERN,ESLF_Pixel_Ct_30m,ESLF_SqKm_Calc_30m
722803,CES103.872,9176,N,1,Western Canadian Boreal Shrub-Sedge Rich and Alkaline Fen,,West,"Canada, West",N,N,9176,,,Woody Wetland,N,N,N,Y,Small patch,,
722995,CES303.663,3114,N,1,Western Great Plains Badlands,,Midwest,"Canada, Midwest, West",N,N,3114,,,Barren,N,Y,Y,N,Large patch,13955284,12559.75
722993,CES303.665,3142,N,1,Western Great Plains Cliff and Outcrop,,Midwest,"Canada, Midwest, Southeast, West",N,N,3142,,,Barren,N,Y,Y,N,Small patch,536910,483.21
722992,CES303.666,9252,N,1,Western Great Plains Closed Depression Wetland & Playa,,Midwest,"Midwest, Southeast, West",N,N,9252,,,Herbaceous Wetland,N,N,N,Y,Small patch,1526192,1373.57
785013,CES303.643,9216,N,2,Western Great Plains Depressional Wetland Systems,,Midwest,"Midwest, Southeast, West",Y,Y,9216,1495,2495,Herbaceous Wetland,N,N,N,Y,Small patch,7311238,6580.11
722991,CES303.667,4106,N,1,Western Great Plains Dry Bur Oak Forest and Woodland,,Midwest,"Midwest, West",Y,Y,4106,1013,2013,Forest and Woodland,N,N,Y,N,Large patch,3094045,2784.64
722980,CES303.678,9153,N,1,Western Great Plains Floodplain,,Midwest,"Midwest, Southeast, West",N,N,9153,,,Woody Wetland,N,N,N,Y,Linear,5944585,5350.12
784867,CES303.616,9112,N,2,Western Great Plains Floodplain Systems,,West,"Canada, Midwest, Southeast, West",Y,Y,9112,1162,2162,Mixed Upland and Wetland,N,N,Y,Y,Linear,4272355,3845.11
722856,CES303.817,7120,N,1,Western Great Plains Foothill and Piedmont Grassland,,West,"Midwest, Southeast, West",Y,Y,7120,1147,2147,Herbaceous,N,N,Y,N,Large patch,5564423,5007.98
722990,CES303.668,5317,N,1,Western Great Plains Mesquite Scrub Woodland and Shrubland,,Midwest,"Midwest, Southeast, West",Y,Y,5317,1111,2111,Shrubland,N,N,Y,N,Large patch,43120559,38808.5
722983,CES303.675,9218,N,1,Western Great Plains Open Freshwater Depression Wetland,,Midwest,"Midwest, Southeast, West",N,N,9218,,,Herbaceous Wetland,N,N,N,Y,Small patch,710728,639.65
722725,CES303.956,9329,N,1,Western Great Plains Riparian,,West,"Canada, Midwest, Southeast, West",N,N,9329,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,9473860,8526.47
722989,CES303.669,9256,N,1,Western Great Plains Saline Depression Wetland,,Midwest,"Canada, Midwest, Southeast, West",N,N,9256,,,Herbaceous Wetland,N,N,N,Y,Small patch,3262323,2936.09
722988,CES303.670,7121,N,1,Western Great Plains Sand Prairie,,Midwest,"Midwest, Southeast, West",Y,Y,7121,1148,2148,Herbaceous,N,N,Y,N,Large patch,107204632,96484.16
722987,CES303.671,5271,N,1,Western Great Plains Sandhill Steppe,,Midwest,"Midwest, Southeast, West",Y,Y,5271,1094,2094,Shrubland,N,N,Y,N,Large patch,34989792,31490.81
722986,CES303.672,7122,N,1,Western Great Plains Shortgrass Prairie,,Midwest,"Midwest, Southeast, West",Y,Y,7122,1149,2149,Herbaceous,N,N,Y,N,Matrix,164155806,147740.22
784905,CES303.623,3107,N,2,Western Great Plains Sparsely Vegetated Systems,,West,"Canada, Midwest, Southeast, West",Y,Y,3107,1007,2007,Barren,N,Y,Y,N,"Large patch, Small patch",1,9.00E-04
722985,CES303.673,7123,N,1,Western Great Plains Tallgrass Prairie,,Midwest,"Midwest, Southeast, West",Y,Y,7123,1150,2150,Herbaceous,N,N,Y,N,Large patch,2556181,2300.56
723160,CES202.352,7129,N,1,Western Highland Rim Prairie and Barrens,,Southeast,Southeast,N,Y,7129,1416,2416,Herbaceous,N,N,Y,N,Small patch,,
817405,CES105.116,3202,N,1,Western North American Boreal Active Inland Dune,,West,"Canada, West",Y,N,3202,1613,2613,Barren,N,Y,Y,N,"Small patch, Large patch",,
817454,CES105.132,5110,N,1,Western North American Boreal Alpine Dryas Dwarf-Shrubland,,West,"Canada, West",Y,N,5110,1634,2634,Shrubland,N,N,Y,N,Large patch,,
817445,CES105.129,5111,N,1,Western North American Boreal Alpine Dwarf-Shrub Summit,,West,"Canada, West",Y,N,5111,1631,2631,Shrubland,N,N,Y,N,Small patch,,
817460,CES105.134,5112,N,1,Western North American Boreal Alpine Dwarf-Shrub-Lichen Shrubland,,West,"Canada, West",Y,N,5112,1636,2636,Shrubland,N,N,Y,N,Large patch,,
817457,CES105.133,5113,N,1,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland,,West,"Canada, West",Y,N,5113,1635,2635,Shrubland,N,N,Y,N,Large patch,,
817463,CES105.135,3203,N,1,Western North American Boreal Alpine Floodplain,,West,"Canada, West",Y,N,3203,1637,2637,Barren,N,N,N,Y,Linear,,
817451,CES105.131,7175,N,1,Western North American Boreal Alpine Mesic Herbaceous Meadow,,West,West,Y,N,7175,1633,2633,Herbaceous,N,N,Y,N,"Small patch, Large patch",,
817448,CES105.130,3204,N,1,Western North American Boreal Alpine Talus and Bedrock,,West,"Canada, West",Y,N,3204,1632,2632,Barren,N,N,Y,N,Matrix,,
817478,CES105.139,9376,N,1,Western North American Boreal Black Spruce Dwarf-Tree Peatland,,West,West,Y,N,9376,1621,2621,Woody Wetland,N,N,N,Y,"Large patch, Small patch",,
817418,CES105.120,9377,N,1,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,,West,West,Y,N,9377,1622,2622,Woody Wetland,N,N,N,Y,"Large patch, Small patch",,
817421,CES105.121,9378,N,1,Western North American Boreal Black Spruce-Tamarack Fen,,West,West,Y,N,9378,1623,2623,Woody Wetland,N,N,N,Y,"Large patch, Small patch",,
817424,CES105.122,9379,N,1,Western North American Boreal Deciduous Shrub Swamp,,West,West,Y,N,9379,1624,2624,Woody Wetland,N,N,N,Y,"Small patch, Large patch",,
817384,CES105.109,5431,N,1,Western North American Boreal Dry Aspen-Steppe Bluff,,West,"Canada, West",Y,N,5431,1606,2606,Steppe/Savanna,N,N,Y,N,"Small patch, Linear",,
817402,CES105.115,7176,N,1,Western North American Boreal Dry Grassland,,West,West,Y,N,7176,1612,2612,Herbaceous,N,N,Y,N,"Large patch, Small patch",,
817427,CES105.123,9434,N,1,Western North American Boreal Freshwater Emergent Marsh,,West,West,Y,N,9434,1625,2625,Herbaceous Wetland,N,N,N,Y,Small patch,,
817415,CES105.119,9435,N,1,Western North American Boreal Herbaceous Fen,,West,West,Y,N,9435,1618,2618,Herbaceous Wetland,N,N,N,Y,"Small patch, Large patch",,
817483,CES105.140,9380,N,1,Western North American Boreal Low Shrub Peatland,,West,West,Y,N,9380,1620,2620,Woody Wetland,N,N,N,Y,"Small patch, Large patch",,
817436,CES105.126,9381,N,1,Western North American Boreal Low Shrub-Tussock Tundra,,West,"Canada, West",Y,N,9381,1628,2628,Woody Wetland,N,N,N,Y,Large patch,,
817409,CES105.117,9382,N,1,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,,West,West,Y,N,9382,1615,2615,Woody Wetland,N,N,N,Y,Linear,,
817381,CES105.108,4162,N,1,Western North American Boreal Mesic Birch-Aspen Forest,,West,"Canada, West",Y,N,4162,1605,2605,Forest and Woodland,N,N,Y,N,Large patch,,
817375,CES105.107,4287,N,1,Western North American Boreal Mesic Black Spruce Forest,,West,"Canada, West",Y,N,4287,1604,2604,Forest and Woodland,N,N,Y,N,Matrix,,
817396,CES105.113,5281,N,1,Western North American Boreal Mesic Scrub Birch-Willow Shrubland,,West,"Canada, West",Y,N,5281,1610,2610,Shrubland,N,N,Y,N,Large patch,,
817494,CES105.141,9383,N,1,Western North American Boreal Montane Floodplain Forest and Shrubland,,West,West,Y,N,9383,1614,2614,Woody Wetland,N,N,N,Y,Linear,,
817497,CES105.144,9384,N,1,Western North American Boreal Riparian Stringer Forest and Shrubland,,West,West,Y,N,9384,1616,2616,Woody Wetland,N,N,N,Y,Linear,,
817475,CES105.138,9385,N,1,Western North American Boreal Sedge-Dwarf-Shrub Bog,,West,West,Y,N,9385,1619,2619,Woody Wetland,N,N,N,Y,"Small patch, Large patch",,
817412,CES105.118,9386,N,1,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,,West,West,Y,N,9386,1617,2617,Woody Wetland,N,N,N,Y,"Small patch, Linear",,
817369,CES105.105,4288,N,1,Western North American Boreal Spruce-Lichen Woodland,,West,West,Y,N,4288,1602,2602,Forest and Woodland,N,N,Y,N,Large patch,,
817387,CES105.110,4163,N,1,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,,West,West,Y,N,4163,1607,2607,Forest and Woodland,N,N,Y,N,"Large patch, Small patch",,
817472,CES105.137,4289,N,1,Western North American Boreal Treeline White Spruce Woodland,,West,West,Y,N,4289,1601,2601,Forest and Woodland,N,N,Y,N,Large patch,,
817439,CES105.127,9436,N,1,Western North American Boreal Tussock Tundra,,West,"Canada, West",Y,N,9436,1629,2629,Herbaceous Wetland,N,N,N,Y,Large patch,,
817442,CES105.128,9387,N,1,Western North American Boreal Wet Black Spruce-Tussock Woodland,,West,West,Y,N,9387,1630,2630,Woody Wetland,N,N,N,Y,"Large patch, Small patch",,
817430,CES105.124,9437,N,1,Western North American Boreal Wet Meadow,,West,West,Y,N,9437,1626,2626,Herbaceous Wetland,N,N,N,Y,Small patch,,
817366,CES105.104,4290,N,1,Western North American Boreal White Spruce Forest,,West,"Canada, West",Y,N,4290,1600,2600,Forest and Woodland,N,N,Y,N,Matrix,,
817372,CES105.106,4335,N,1,Western North American Boreal White Spruce-Hardwood Forest,,West,West,Y,N,4335,1603,2603,Forest and Woodland,N,N,Y,N,Matrix,,
817399,CES105.114,7177,N,1,Western North American Sub-boreal Mesic Bluejoint-Forb Meadow,,West,"Canada, West",Y,N,7177,1611,2611,Herbaceous,N,N,Y,Y,"Large patch, Small patch",,
722817,CES204.858,5409,N,1,Willamette Valley Upland Prairie and Savanna,,West,West,Y,N,5409,1120,2120,Steppe/Savanna,N,N,Y,N,"Small patch, Large patch",367671,330.9
722801,CES204.874,9221,N,1,Willamette Valley Wet Prairie,,West,West,N,N,9221,,,Herbaceous Wetland,N,N,N,Y,Small patch,113136,101.82
722879,CES304.794,5209,N,1,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,,West,West,Y,N,5209,1072,2072,Shrubland,N,N,Y,N,Large patch,11979124,10781.21
0,0,,,,,,,,,,,,,,,,,,,,
